Model,Molecule,Run,Config,Criterion,Score
GPT 4.1,Glycine,1,Gemini Report,Chemical Feasibility,4
GPT 4.1,Glycine,1,Gemini Report,Environmental Consistency,8
GPT 4.1,Glycine,1,Gemini Report,Mechanistic Detail,7
GPT 4.1,Glycine,1,Gemini Report,Network Completeness,8
GPT 4.1,Glycine,1,Gemini Report,Novelty of Reactions,7
GPT 4.1,Glycine,1,Gemini Report,Pathway Coherence,6
GPT 4.1,Glycine,1,Gemini Report,Prebiotic Plausibility,6
GPT 4.1,Glycine,2,Gemini Report,Chemical Feasibility,5
GPT 4.1,Glycine,2,Gemini Report,Environmental Consistency,7
GPT 4.1,Glycine,2,Gemini Report,Mechanistic Detail,5
GPT 4.1,Glycine,2,Gemini Report,Network Completeness,7
GPT 4.1,Glycine,2,Gemini Report,Novelty of Reactions,8
GPT 4.1,Glycine,2,Gemini Report,Pathway Coherence,6
GPT 4.1,Glycine,2,Gemini Report,Prebiotic Plausibility,6
GPT 4.1,Glycine,3,Gemini Report,Chemical Feasibility,8
GPT 4.1,Glycine,3,Gemini Report,Environmental Consistency,9
GPT 4.1,Glycine,3,Gemini Report,Mechanistic Detail,8
GPT 4.1,Glycine,3,Gemini Report,Network Completeness,9
GPT 4.1,Glycine,3,Gemini Report,Novelty of Reactions,9
GPT 4.1,Glycine,3,Gemini Report,Pathway Coherence,8
GPT 4.1,Glycine,3,Gemini Report,Prebiotic Plausibility,8
GPT 4.1,Glycine,4,Gemini Report,Chemical Feasibility,7
GPT 4.1,Glycine,4,Gemini Report,Environmental Consistency,9
GPT 4.1,Glycine,4,Gemini Report,Mechanistic Detail,7
GPT 4.1,Glycine,4,Gemini Report,Network Completeness,8
GPT 4.1,Glycine,4,Gemini Report,Novelty of Reactions,9
GPT 4.1,Glycine,4,Gemini Report,Pathway Coherence,8
GPT 4.1,Glycine,4,Gemini Report,Prebiotic Plausibility,8
GPT 4.1,Glycine,5,Gemini Report,Chemical Feasibility,9
GPT 4.1,Glycine,5,Gemini Report,Environmental Consistency,9
GPT 4.1,Glycine,5,Gemini Report,Mechanistic Detail,9
GPT 4.1,Glycine,5,Gemini Report,Network Completeness,9
GPT 4.1,Glycine,5,Gemini Report,Novelty of Reactions,9
GPT 4.1,Glycine,5,Gemini Report,Pathway Coherence,9
GPT 4.1,Glycine,5,Gemini Report,Prebiotic Plausibility,9
GPT 4.1,Histidine,1,Gemini Report,Chemical Feasibility,3
GPT 4.1,Histidine,1,Gemini Report,Environmental Consistency,7
GPT 4.1,Histidine,1,Gemini Report,Mechanistic Detail,3
GPT 4.1,Histidine,1,Gemini Report,Network Completeness,6
GPT 4.1,Histidine,1,Gemini Report,Novelty of Reactions,5
GPT 4.1,Histidine,1,Gemini Report,Pathway Coherence,4
GPT 4.1,Histidine,1,Gemini Report,Prebiotic Plausibility,4
GPT 4.1,Histidine,2,Gemini Report,Chemical Feasibility,3
GPT 4.1,Histidine,2,Gemini Report,Environmental Consistency,6
GPT 4.1,Histidine,2,Gemini Report,Mechanistic Detail,3
GPT 4.1,Histidine,2,Gemini Report,Network Completeness,5
GPT 4.1,Histidine,2,Gemini Report,Novelty of Reactions,4
GPT 4.1,Histidine,2,Gemini Report,Pathway Coherence,4
GPT 4.1,Histidine,2,Gemini Report,Prebiotic Plausibility,3
GPT 4.1,Histidine,3,Gemini Report,Chemical Feasibility,4
GPT 4.1,Histidine,3,Gemini Report,Environmental Consistency,7
GPT 4.1,Histidine,3,Gemini Report,Mechanistic Detail,5
GPT 4.1,Histidine,3,Gemini Report,Network Completeness,8
GPT 4.1,Histidine,3,Gemini Report,Novelty of Reactions,6
GPT 4.1,Histidine,3,Gemini Report,Pathway Coherence,5
GPT 4.1,Histidine,3,Gemini Report,Prebiotic Plausibility,4
GPT 4.1,Histidine,4,Gemini Report,Chemical Feasibility,4
GPT 4.1,Histidine,4,Gemini Report,Environmental Consistency,8
GPT 4.1,Histidine,4,Gemini Report,Mechanistic Detail,5
GPT 4.1,Histidine,4,Gemini Report,Network Completeness,8
GPT 4.1,Histidine,4,Gemini Report,Novelty of Reactions,7
GPT 4.1,Histidine,4,Gemini Report,Pathway Coherence,5
GPT 4.1,Histidine,4,Gemini Report,Prebiotic Plausibility,5
GPT 4.1,Histidine,5,Gemini Report,Chemical Feasibility,3
GPT 4.1,Histidine,5,Gemini Report,Environmental Consistency,7
GPT 4.1,Histidine,5,Gemini Report,Mechanistic Detail,4
GPT 4.1,Histidine,5,Gemini Report,Network Completeness,6
GPT 4.1,Histidine,5,Gemini Report,Novelty of Reactions,5
GPT 4.1,Histidine,5,Gemini Report,Pathway Coherence,5
GPT 4.1,Histidine,5,Gemini Report,Prebiotic Plausibility,4
GPT 4.1,L-Alanine,1,Gemini Report,Chemical Feasibility,9
GPT 4.1,L-Alanine,1,Gemini Report,Environmental Consistency,9
GPT 4.1,L-Alanine,1,Gemini Report,Mechanistic Detail,8
GPT 4.1,L-Alanine,1,Gemini Report,Network Completeness,9
GPT 4.1,L-Alanine,1,Gemini Report,Novelty of Reactions,8
GPT 4.1,L-Alanine,1,Gemini Report,Pathway Coherence,9
GPT 4.1,L-Alanine,1,Gemini Report,Prebiotic Plausibility,9
GPT 4.1,L-Alanine,2,Gemini Report,Chemical Feasibility,8
GPT 4.1,L-Alanine,2,Gemini Report,Environmental Consistency,9
GPT 4.1,L-Alanine,2,Gemini Report,Mechanistic Detail,8
GPT 4.1,L-Alanine,2,Gemini Report,Network Completeness,8
GPT 4.1,L-Alanine,2,Gemini Report,Novelty of Reactions,7
GPT 4.1,L-Alanine,2,Gemini Report,Pathway Coherence,8
GPT 4.1,L-Alanine,2,Gemini Report,Prebiotic Plausibility,9
GPT 4.1,L-Alanine,3,Gemini Report,Chemical Feasibility,9
GPT 4.1,L-Alanine,3,Gemini Report,Environmental Consistency,9
GPT 4.1,L-Alanine,3,Gemini Report,Mechanistic Detail,8
GPT 4.1,L-Alanine,3,Gemini Report,Network Completeness,9
GPT 4.1,L-Alanine,3,Gemini Report,Novelty of Reactions,8
GPT 4.1,L-Alanine,3,Gemini Report,Pathway Coherence,9
GPT 4.1,L-Alanine,3,Gemini Report,Prebiotic Plausibility,9
GPT 4.1,L-Alanine,4,Gemini Report,Chemical Feasibility,9
GPT 4.1,L-Alanine,4,Gemini Report,Environmental Consistency,9
GPT 4.1,L-Alanine,4,Gemini Report,Mechanistic Detail,9
GPT 4.1,L-Alanine,4,Gemini Report,Network Completeness,9
GPT 4.1,L-Alanine,4,Gemini Report,Novelty of Reactions,9
GPT 4.1,L-Alanine,4,Gemini Report,Pathway Coherence,9
GPT 4.1,L-Alanine,4,Gemini Report,Prebiotic Plausibility,9
GPT 4.1,L-Alanine,5,Gemini Report,Chemical Feasibility,9
GPT 4.1,L-Alanine,5,Gemini Report,Environmental Consistency,9
GPT 4.1,L-Alanine,5,Gemini Report,Mechanistic Detail,8
GPT 4.1,L-Alanine,5,Gemini Report,Network Completeness,9
GPT 4.1,L-Alanine,5,Gemini Report,Novelty of Reactions,8
GPT 4.1,L-Alanine,5,Gemini Report,Pathway Coherence,9
GPT 4.1,L-Alanine,5,Gemini Report,Prebiotic Plausibility,9
GPT 4.1,L-Proline,1,Gemini Report,Chemical Feasibility,10
GPT 4.1,L-Proline,1,Gemini Report,Environmental Consistency,10
GPT 4.1,L-Proline,1,Gemini Report,Mechanistic Detail,10
GPT 4.1,L-Proline,1,Gemini Report,Network Completeness,10
GPT 4.1,L-Proline,1,Gemini Report,Novelty of Reactions,9
GPT 4.1,L-Proline,1,Gemini Report,Pathway Coherence,10
GPT 4.1,L-Proline,1,Gemini Report,Prebiotic Plausibility,10
GPT 4.1,L-Proline,2,Gemini Report,Chemical Feasibility,5
GPT 4.1,L-Proline,2,Gemini Report,Environmental Consistency,8
GPT 4.1,L-Proline,2,Gemini Report,Mechanistic Detail,5
GPT 4.1,L-Proline,2,Gemini Report,Network Completeness,8
GPT 4.1,L-Proline,2,Gemini Report,Novelty of Reactions,8
GPT 4.1,L-Proline,2,Gemini Report,Pathway Coherence,7
GPT 4.1,L-Proline,2,Gemini Report,Prebiotic Plausibility,7
GPT 4.1,L-Proline,3,Gemini Report,Chemical Feasibility,7
GPT 4.1,L-Proline,3,Gemini Report,Environmental Consistency,9
GPT 4.1,L-Proline,3,Gemini Report,Mechanistic Detail,8
GPT 4.1,L-Proline,3,Gemini Report,Network Completeness,8
GPT 4.1,L-Proline,3,Gemini Report,Novelty of Reactions,8
GPT 4.1,L-Proline,3,Gemini Report,Pathway Coherence,8
GPT 4.1,L-Proline,3,Gemini Report,Prebiotic Plausibility,9
GPT 4.1,L-Proline,4,Gemini Report,Chemical Feasibility,7
GPT 4.1,L-Proline,4,Gemini Report,Environmental Consistency,9
GPT 4.1,L-Proline,4,Gemini Report,Mechanistic Detail,8
GPT 4.1,L-Proline,4,Gemini Report,Network Completeness,9
GPT 4.1,L-Proline,4,Gemini Report,Novelty of Reactions,9
GPT 4.1,L-Proline,4,Gemini Report,Pathway Coherence,9
GPT 4.1,L-Proline,4,Gemini Report,Prebiotic Plausibility,9
GPT 4.1,L-Proline,5,Gemini Report,Chemical Feasibility,4
GPT 4.1,L-Proline,5,Gemini Report,Environmental Consistency,7
GPT 4.1,L-Proline,5,Gemini Report,Mechanistic Detail,6
GPT 4.1,L-Proline,5,Gemini Report,Network Completeness,8
GPT 4.1,L-Proline,5,Gemini Report,Novelty of Reactions,6
GPT 4.1,L-Proline,5,Gemini Report,Pathway Coherence,6
GPT 4.1,L-Proline,5,Gemini Report,Prebiotic Plausibility,6
GPT 4.1,Serine,1,Gemini Report,Chemical Feasibility,2
GPT 4.1,Serine,1,Gemini Report,Environmental Consistency,8
GPT 4.1,Serine,1,Gemini Report,Mechanistic Detail,6
GPT 4.1,Serine,1,Gemini Report,Network Completeness,7
GPT 4.1,Serine,1,Gemini Report,Novelty of Reactions,8
GPT 4.1,Serine,1,Gemini Report,Pathway Coherence,4
GPT 4.1,Serine,1,Gemini Report,Prebiotic Plausibility,4
GPT 4.1,Serine,2,Gemini Report,Chemical Feasibility,3
GPT 4.1,Serine,2,Gemini Report,Environmental Consistency,8
GPT 4.1,Serine,2,Gemini Report,Mechanistic Detail,5
GPT 4.1,Serine,2,Gemini Report,Network Completeness,6
GPT 4.1,Serine,2,Gemini Report,Novelty of Reactions,7
GPT 4.1,Serine,2,Gemini Report,Pathway Coherence,4
GPT 4.1,Serine,2,Gemini Report,Prebiotic Plausibility,4
GPT 4.1,Serine,3,Gemini Report,Chemical Feasibility,4
GPT 4.1,Serine,3,Gemini Report,Environmental Consistency,7
GPT 4.1,Serine,3,Gemini Report,Mechanistic Detail,5
GPT 4.1,Serine,3,Gemini Report,Network Completeness,7
GPT 4.1,Serine,3,Gemini Report,Novelty of Reactions,7
GPT 4.1,Serine,3,Gemini Report,Pathway Coherence,5
GPT 4.1,Serine,3,Gemini Report,Prebiotic Plausibility,6
GPT 4.1,Serine,4,Gemini Report,Chemical Feasibility,3
GPT 4.1,Serine,4,Gemini Report,Environmental Consistency,8
GPT 4.1,Serine,4,Gemini Report,Mechanistic Detail,6
GPT 4.1,Serine,4,Gemini Report,Network Completeness,7
GPT 4.1,Serine,4,Gemini Report,Novelty of Reactions,7
GPT 4.1,Serine,4,Gemini Report,Pathway Coherence,5
GPT 4.1,Serine,4,Gemini Report,Prebiotic Plausibility,5
GPT 4.1,Serine,5,Gemini Report,Chemical Feasibility,3
GPT 4.1,Serine,5,Gemini Report,Environmental Consistency,8
GPT 4.1,Serine,5,Gemini Report,Mechanistic Detail,6
GPT 4.1,Serine,5,Gemini Report,Network Completeness,7
GPT 4.1,Serine,5,Gemini Report,Novelty of Reactions,8
GPT 4.1,Serine,5,Gemini Report,Pathway Coherence,4
GPT 4.1,Serine,5,Gemini Report,Prebiotic Plausibility,5
GPT 4.1,Threonine,1,Gemini Report,Chemical Feasibility,3
GPT 4.1,Threonine,1,Gemini Report,Environmental Consistency,7
GPT 4.1,Threonine,1,Gemini Report,Mechanistic Detail,6
GPT 4.1,Threonine,1,Gemini Report,Network Completeness,7
GPT 4.1,Threonine,1,Gemini Report,Novelty of Reactions,5
GPT 4.1,Threonine,1,Gemini Report,Pathway Coherence,4
GPT 4.1,Threonine,1,Gemini Report,Prebiotic Plausibility,4
GPT 4.1,Threonine,2,Gemini Report,Chemical Feasibility,3
GPT 4.1,Threonine,2,Gemini Report,Environmental Consistency,6
GPT 4.1,Threonine,2,Gemini Report,Mechanistic Detail,4
GPT 4.1,Threonine,2,Gemini Report,Network Completeness,5
GPT 4.1,Threonine,2,Gemini Report,Novelty of Reactions,5
GPT 4.1,Threonine,2,Gemini Report,Pathway Coherence,4
GPT 4.1,Threonine,2,Gemini Report,Prebiotic Plausibility,3
GPT 4.1,Threonine,3,Gemini Report,Chemical Feasibility,2
GPT 4.1,Threonine,3,Gemini Report,Environmental Consistency,6
GPT 4.1,Threonine,3,Gemini Report,Mechanistic Detail,4
GPT 4.1,Threonine,3,Gemini Report,Network Completeness,7
GPT 4.1,Threonine,3,Gemini Report,Novelty of Reactions,5
GPT 4.1,Threonine,3,Gemini Report,Pathway Coherence,3
GPT 4.1,Threonine,3,Gemini Report,Prebiotic Plausibility,4
GPT 4.1,Threonine,4,Gemini Report,Chemical Feasibility,2
GPT 4.1,Threonine,4,Gemini Report,Environmental Consistency,6
GPT 4.1,Threonine,4,Gemini Report,Mechanistic Detail,4
GPT 4.1,Threonine,4,Gemini Report,Network Completeness,5
GPT 4.1,Threonine,4,Gemini Report,Novelty of Reactions,4
GPT 4.1,Threonine,4,Gemini Report,Pathway Coherence,3
GPT 4.1,Threonine,4,Gemini Report,Prebiotic Plausibility,3
GPT 4.1,Threonine,5,Gemini Report,Chemical Feasibility,2
GPT 4.1,Threonine,5,Gemini Report,Environmental Consistency,7
GPT 4.1,Threonine,5,Gemini Report,Mechanistic Detail,6
GPT 4.1,Threonine,5,Gemini Report,Network Completeness,6
GPT 4.1,Threonine,5,Gemini Report,Novelty of Reactions,4
GPT 4.1,Threonine,5,Gemini Report,Pathway Coherence,3
GPT 4.1,Threonine,5,Gemini Report,Prebiotic Plausibility,3
GPT 4.1,Valine,1,Gemini Report,Chemical Feasibility,4
GPT 4.1,Valine,1,Gemini Report,Environmental Consistency,7
GPT 4.1,Valine,1,Gemini Report,Mechanistic Detail,5
GPT 4.1,Valine,1,Gemini Report,Network Completeness,7
GPT 4.1,Valine,1,Gemini Report,Novelty of Reactions,6
GPT 4.1,Valine,1,Gemini Report,Pathway Coherence,7
GPT 4.1,Valine,1,Gemini Report,Prebiotic Plausibility,6
GPT 4.1,Valine,2,Gemini Report,Chemical Feasibility,7
GPT 4.1,Valine,2,Gemini Report,Environmental Consistency,9
GPT 4.1,Valine,2,Gemini Report,Mechanistic Detail,9
GPT 4.1,Valine,2,Gemini Report,Network Completeness,9
GPT 4.1,Valine,2,Gemini Report,Novelty of Reactions,9
GPT 4.1,Valine,2,Gemini Report,Pathway Coherence,8
GPT 4.1,Valine,2,Gemini Report,Prebiotic Plausibility,8
GPT 4.1,Valine,3,Gemini Report,Chemical Feasibility,3
GPT 4.1,Valine,3,Gemini Report,Environmental Consistency,6
GPT 4.1,Valine,3,Gemini Report,Mechanistic Detail,4
GPT 4.1,Valine,3,Gemini Report,Network Completeness,7
GPT 4.1,Valine,3,Gemini Report,Novelty of Reactions,6
GPT 4.1,Valine,3,Gemini Report,Pathway Coherence,5
GPT 4.1,Valine,3,Gemini Report,Prebiotic Plausibility,4
GPT 4.1,Valine,4,Gemini Report,Chemical Feasibility,3
GPT 4.1,Valine,4,Gemini Report,Environmental Consistency,7
GPT 4.1,Valine,4,Gemini Report,Mechanistic Detail,5
GPT 4.1,Valine,4,Gemini Report,Network Completeness,7
GPT 4.1,Valine,4,Gemini Report,Novelty of Reactions,5
GPT 4.1,Valine,4,Gemini Report,Pathway Coherence,5
GPT 4.1,Valine,4,Gemini Report,Prebiotic Plausibility,4
GPT 4.1,Valine,5,Gemini Report,Chemical Feasibility,4
GPT 4.1,Valine,5,Gemini Report,Environmental Consistency,8
GPT 4.1,Valine,5,Gemini Report,Mechanistic Detail,5
GPT 4.1,Valine,5,Gemini Report,Network Completeness,7
GPT 4.1,Valine,5,Gemini Report,Novelty of Reactions,8
GPT 4.1,Valine,5,Gemini Report,Pathway Coherence,6
GPT 4.1,Valine,5,Gemini Report,Prebiotic Plausibility,6
GPT 4.1,Arginine,1,No Report,Chemical Feasibility,2
GPT 4.1,Arginine,1,No Report,Environmental Consistency,6
GPT 4.1,Arginine,1,No Report,Mechanistic Detail,2
GPT 4.1,Arginine,1,No Report,Network Completeness,5
GPT 4.1,Arginine,1,No Report,Novelty of Reactions,3
GPT 4.1,Arginine,1,No Report,Pathway Coherence,2
GPT 4.1,Arginine,1,No Report,Prebiotic Plausibility,2
GPT 4.1,Arginine,2,No Report,Chemical Feasibility,3
GPT 4.1,Arginine,2,No Report,Environmental Consistency,7
GPT 4.1,Arginine,2,No Report,Mechanistic Detail,4
GPT 4.1,Arginine,2,No Report,Network Completeness,5
GPT 4.1,Arginine,2,No Report,Novelty of Reactions,6
GPT 4.1,Arginine,2,No Report,Pathway Coherence,4
GPT 4.1,Arginine,2,No Report,Prebiotic Plausibility,4
GPT 4.1,Arginine,3,No Report,Chemical Feasibility,3
GPT 4.1,Arginine,3,No Report,Environmental Consistency,7
GPT 4.1,Arginine,3,No Report,Mechanistic Detail,4
GPT 4.1,Arginine,3,No Report,Network Completeness,6
GPT 4.1,Arginine,3,No Report,Novelty of Reactions,6
GPT 4.1,Arginine,3,No Report,Pathway Coherence,5
GPT 4.1,Arginine,3,No Report,Prebiotic Plausibility,4
GPT 4.1,Arginine,4,No Report,Chemical Feasibility,2
GPT 4.1,Arginine,4,No Report,Environmental Consistency,6
GPT 4.1,Arginine,4,No Report,Mechanistic Detail,2
GPT 4.1,Arginine,4,No Report,Network Completeness,5
GPT 4.1,Arginine,4,No Report,Novelty of Reactions,5
GPT 4.1,Arginine,4,No Report,Pathway Coherence,3
GPT 4.1,Arginine,4,No Report,Prebiotic Plausibility,2
GPT 4.1,Arginine,5,No Report,Chemical Feasibility,3
GPT 4.1,Arginine,5,No Report,Environmental Consistency,7
GPT 4.1,Arginine,5,No Report,Mechanistic Detail,4
GPT 4.1,Arginine,5,No Report,Network Completeness,6
GPT 4.1,Arginine,5,No Report,Novelty of Reactions,6
GPT 4.1,Arginine,5,No Report,Pathway Coherence,4
GPT 4.1,Arginine,5,No Report,Prebiotic Plausibility,4
GPT 4.1,Glutamate,1,No Report,Chemical Feasibility,3
GPT 4.1,Glutamate,1,No Report,Environmental Consistency,6
GPT 4.1,Glutamate,1,No Report,Mechanistic Detail,5
GPT 4.1,Glutamate,1,No Report,Network Completeness,6
GPT 4.1,Glutamate,1,No Report,Novelty of Reactions,5
GPT 4.1,Glutamate,1,No Report,Pathway Coherence,4
GPT 4.1,Glutamate,1,No Report,Prebiotic Plausibility,4
GPT 4.1,Glutamate,2,No Report,Chemical Feasibility,3
GPT 4.1,Glutamate,2,No Report,Environmental Consistency,6
GPT 4.1,Glutamate,2,No Report,Mechanistic Detail,4
GPT 4.1,Glutamate,2,No Report,Network Completeness,6
GPT 4.1,Glutamate,2,No Report,Novelty of Reactions,5
GPT 4.1,Glutamate,2,No Report,Pathway Coherence,4
GPT 4.1,Glutamate,2,No Report,Prebiotic Plausibility,4
GPT 4.1,Glutamate,3,No Report,Chemical Feasibility,2
GPT 4.1,Glutamate,3,No Report,Environmental Consistency,6
GPT 4.1,Glutamate,3,No Report,Mechanistic Detail,4
GPT 4.1,Glutamate,3,No Report,Network Completeness,6
GPT 4.1,Glutamate,3,No Report,Novelty of Reactions,5
GPT 4.1,Glutamate,3,No Report,Pathway Coherence,4
GPT 4.1,Glutamate,3,No Report,Prebiotic Plausibility,4
GPT 4.1,Glutamate,4,No Report,Chemical Feasibility,2
GPT 4.1,Glutamate,4,No Report,Environmental Consistency,6
GPT 4.1,Glutamate,4,No Report,Mechanistic Detail,3
GPT 4.1,Glutamate,4,No Report,Network Completeness,8
GPT 4.1,Glutamate,4,No Report,Novelty of Reactions,5
GPT 4.1,Glutamate,4,No Report,Pathway Coherence,4
GPT 4.1,Glutamate,4,No Report,Prebiotic Plausibility,4
GPT 4.1,Glutamate,5,No Report,Chemical Feasibility,3
GPT 4.1,Glutamate,5,No Report,Environmental Consistency,6
GPT 4.1,Glutamate,5,No Report,Mechanistic Detail,4
GPT 4.1,Glutamate,5,No Report,Network Completeness,5
GPT 4.1,Glutamate,5,No Report,Novelty of Reactions,4
GPT 4.1,Glutamate,5,No Report,Pathway Coherence,4
GPT 4.1,Glutamate,5,No Report,Prebiotic Plausibility,3
GPT 4.1,Glycine,1,No Report,Chemical Feasibility,2
GPT 4.1,Glycine,1,No Report,Environmental Consistency,6
GPT 4.1,Glycine,1,No Report,Mechanistic Detail,4
GPT 4.1,Glycine,1,No Report,Network Completeness,6
GPT 4.1,Glycine,1,No Report,Novelty of Reactions,5
GPT 4.1,Glycine,1,No Report,Pathway Coherence,3
GPT 4.1,Glycine,1,No Report,Prebiotic Plausibility,4
GPT 4.1,Glycine,2,No Report,Chemical Feasibility,2
GPT 4.1,Glycine,2,No Report,Environmental Consistency,5
GPT 4.1,Glycine,2,No Report,Mechanistic Detail,2
GPT 4.1,Glycine,2,No Report,Network Completeness,4
GPT 4.1,Glycine,2,No Report,Novelty of Reactions,4
GPT 4.1,Glycine,2,No Report,Pathway Coherence,3
GPT 4.1,Glycine,2,No Report,Prebiotic Plausibility,2
GPT 4.1,Glycine,3,No Report,Chemical Feasibility,2
GPT 4.1,Glycine,3,No Report,Environmental Consistency,7
GPT 4.1,Glycine,3,No Report,Mechanistic Detail,3
GPT 4.1,Glycine,3,No Report,Network Completeness,6
GPT 4.1,Glycine,3,No Report,Novelty of Reactions,6
GPT 4.1,Glycine,3,No Report,Pathway Coherence,4
GPT 4.1,Glycine,3,No Report,Prebiotic Plausibility,4
GPT 4.1,Glycine,4,No Report,Chemical Feasibility,3
GPT 4.1,Glycine,4,No Report,Environmental Consistency,7
GPT 4.1,Glycine,4,No Report,Mechanistic Detail,4
GPT 4.1,Glycine,4,No Report,Network Completeness,8
GPT 4.1,Glycine,4,No Report,Novelty of Reactions,6
GPT 4.1,Glycine,4,No Report,Pathway Coherence,5
GPT 4.1,Glycine,4,No Report,Prebiotic Plausibility,5
GPT 4.1,Glycine,5,No Report,Chemical Feasibility,6
GPT 4.1,Glycine,5,No Report,Environmental Consistency,7
GPT 4.1,Glycine,5,No Report,Mechanistic Detail,6
GPT 4.1,Glycine,5,No Report,Network Completeness,7
GPT 4.1,Glycine,5,No Report,Novelty of Reactions,7
GPT 4.1,Glycine,5,No Report,Pathway Coherence,7
GPT 4.1,Glycine,5,No Report,Prebiotic Plausibility,6
GPT 4.1,Histidine,1,No Report,Chemical Feasibility,1
GPT 4.1,Histidine,1,No Report,Environmental Consistency,6
GPT 4.1,Histidine,1,No Report,Mechanistic Detail,2
GPT 4.1,Histidine,1,No Report,Network Completeness,4
GPT 4.1,Histidine,1,No Report,Novelty of Reactions,2
GPT 4.1,Histidine,1,No Report,Pathway Coherence,2
GPT 4.1,Histidine,1,No Report,Prebiotic Plausibility,2
GPT 4.1,Histidine,2,No Report,Chemical Feasibility,1
GPT 4.1,Histidine,2,No Report,Environmental Consistency,5
GPT 4.1,Histidine,2,No Report,Mechanistic Detail,2
GPT 4.1,Histidine,2,No Report,Network Completeness,4
GPT 4.1,Histidine,2,No Report,Novelty of Reactions,1
GPT 4.1,Histidine,2,No Report,Pathway Coherence,2
GPT 4.1,Histidine,2,No Report,Prebiotic Plausibility,1
GPT 4.1,Histidine,3,No Report,Chemical Feasibility,2
GPT 4.1,Histidine,3,No Report,Environmental Consistency,6
GPT 4.1,Histidine,3,No Report,Mechanistic Detail,3
GPT 4.1,Histidine,3,No Report,Network Completeness,6
GPT 4.1,Histidine,3,No Report,Novelty of Reactions,2
GPT 4.1,Histidine,3,No Report,Pathway Coherence,3
GPT 4.1,Histidine,3,No Report,Prebiotic Plausibility,2
GPT 4.1,Histidine,4,No Report,Chemical Feasibility,2
GPT 4.1,Histidine,4,No Report,Environmental Consistency,7
GPT 4.1,Histidine,4,No Report,Mechanistic Detail,2
GPT 4.1,Histidine,4,No Report,Network Completeness,6
GPT 4.1,Histidine,4,No Report,Novelty of Reactions,2
GPT 4.1,Histidine,4,No Report,Pathway Coherence,3
GPT 4.1,Histidine,4,No Report,Prebiotic Plausibility,2
GPT 4.1,Histidine,5,No Report,Chemical Feasibility,2
GPT 4.1,Histidine,5,No Report,Environmental Consistency,6
GPT 4.1,Histidine,5,No Report,Mechanistic Detail,2
GPT 4.1,Histidine,5,No Report,Network Completeness,5
GPT 4.1,Histidine,5,No Report,Novelty of Reactions,3
GPT 4.1,Histidine,5,No Report,Pathway Coherence,3
GPT 4.1,Histidine,5,No Report,Prebiotic Plausibility,2
GPT 4.1,L-Alanine,1,No Report,Chemical Feasibility,3
GPT 4.1,L-Alanine,1,No Report,Environmental Consistency,6
GPT 4.1,L-Alanine,1,No Report,Mechanistic Detail,5
GPT 4.1,L-Alanine,1,No Report,Network Completeness,6
GPT 4.1,L-Alanine,1,No Report,Novelty of Reactions,5
